Command: /home/jay/Desktop/graduation_project/i2c/./simv -l sim.log
Chronologic VCS simulator copyright 1991-2018
Contains Synopsys proprietary information.
Compiler version O-2018.09-SP2_Full64; Runtime version O-2018.09-SP2_Full64;  Jan 23 11:39 2026
*Verdi* Loading libsscore_vcs201809.so
FSDB Dumper for VCS, Release Verdi_O-2018.09-SP2, Linux x86_64/64bit, 02/21/2019
(C) 1996 - 2019 by Synopsys, Inc.
*Verdi* FSDB WARNING: The FSDB file already exists. Overwriting the FSDB file may crash the programs that are using this file.
*Verdi* : Create FSDB file '/home/jay/Desktop/graduation_project/i2c/i2c_eeprom_test.fsdb'
*Verdi* : Begin traversing the scopes, layer (0).
*Verdi* : Enable +all dumping.
*Verdi* : End of traversing.
Time=0 | CMD_VALID=0 | CMD_RW=0 | BUSY=0 | DONE=0 | ADDR=0x000 | WR_DATA=0x00 | RD_DATA=0x00 | SDA=1 | SCL=1
Time=741255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=742255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=743255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=743355000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=744255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=1 | SCL=1
Time=745255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=x | SCL=0
Time=746255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=x | SCL=1
Time=747255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=1 | SCL=0
Time=747355000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=1 | SCL=0
Time=749255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=1 | SCL=1
Time=750255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=1 | SCL=0
Time=751255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=1 | SCL=1
Time=752255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=1 | SCL=0
Time=753255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=1 | SCL=1
Time=754255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=1 | SCL=0
Time=755255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=1 | SCL=1
Time=756255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=1 | SCL=0
Time=757255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=1 | SCL=1
Time=758255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=1 | SCL=0
Time=759255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=1 | SCL=1
Time=760255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=1 | SCL=0
Time=761255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=1 | SCL=1
Time=762255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=1 | SCL=0
Time=763255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=1 | SCL=1
Time=764255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=1 | SCL=0
Time=765255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=1 | SCL=1
Time=766255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=1 | SCL=0
Time=767255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=1 | SCL=1
Time=768255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=1 | SCL=0
Time=769255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=1 | SCL=1
Time=770255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=1 | SCL=0
Time=771255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=1 | SCL=1
Time=772255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=1 | SCL=0
Time=773255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=1 | SCL=1
Time=774255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=1 | SCL=0
Time=775255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=1 | SCL=1
Time=776255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=1 | SCL=0
Time=777255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=1 | SCL=1
Time=778255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0x01 | SDA=1 | SCL=0
Time=779255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=780255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=781255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=782255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=784255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=785255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=786255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=787255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=788255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=789255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=790255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=791255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=792255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=793255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=794255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=795255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=796255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=797255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=798255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=799255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=800255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=801255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=802255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=803255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=804255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=805255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=806255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=807255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=808255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=809255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=810255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=811255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=812255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=813255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=814255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=815255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=816255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=817255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=819255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=820255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=821255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=822255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=823255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=824255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=825255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=826255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=827255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=828255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=829255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=830255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=831255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=832255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=833255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=834255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=835255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=836255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=837255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=838255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=839255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=840255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=841255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=842255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=843255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=844255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=845255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=846255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=847255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=848255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=849255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=850255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=851255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=852255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=854255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=855255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=856255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=857255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=858255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=859255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=860255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=861255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=862255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=863255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=864255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=865255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=866255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=867255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=868255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=869255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=870255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=871255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=872255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=873255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=874255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=875255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=876255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=877255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=878255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=879255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=880255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=881255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=882255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=883255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=884255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=885255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=0
Time=886255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=0 | SCL=1
Time=887255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=889255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=890255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=891255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
Time=892255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=0
Time=893255000 | CMD_VALID=0 | CMD_RW=1 | BUSY=1 | DONE=0 | ADDR=0x100 | WR_DATA=0xaa | RD_DATA=0xff | SDA=1 | SCL=1
